,ga:pagePath,ga:source,ga:date,ga:pageviews,ga:sessions,ga:users,ga:newUsers,ga:sessionsPerUser,ga:bounces,ga:bounceRate,ga:pageLoadTime
1225,/recetas/como-preparar-ojo-de-bife,google,20201112,6,5,4,3,1.25,4,80.0,0
1226,/recetas/como-preparar-ojo-de-bife,google,20201113,4,3,4,2,0.75,3,100.0,0
1227,/recetas/como-preparar-ojo-de-bife,google,20201114,2,2,2,1,1.0,2,100.0,0
1228,/recetas/como-preparar-ojo-de-bife,google,20201115,5,4,4,4,1.0,3,75.0,0
1229,/recetas/como-preparar-ojo-de-bife,google,20201116,2,2,2,2,1.0,2,100.0,0
1230,/recetas/como-preparar-ojo-de-bife,google,20201118,1,1,1,1,1.0,1,100.0,0
1231,/recetas/como-preparar-ojo-de-bife,google,20201120,2,1,2,0,0.5,0,0.0,0
1232,/recetas/como-preparar-pastel-de-carne-ahumado,google,20201117,1,0,1,0,0.0,0,0.0,0
1233,/recetas/como-preparar-pastel-de-carne-ahumado,google,20201120,1,0,1,0,0.0,0,0.0,0
1234,/recetas/como-preparar-pastrami-ahumado,ar.search.yahoo.com,20201120,1,1,1,1,1.0,1,100.0,0
1235,/recetas/como-preparar-pastrami-ahumado,cl.search.yahoo.com,20201117,1,1,1,1,1.0,0,0.0,0
1236,/recetas/como-preparar-pastrami-ahumado,google,20201112,2,2,2,2,1.0,2,100.0,0
1237,/recetas/como-preparar-pastrami-ahumado,google,20201116,1,0,1,0,0.0,0,0.0,0
1238,/recetas/como-preparar-pastrami-ahumado,google,20201117,4,1,2,0,0.5,0,0.0,0
1239,/recetas/como-preparar-pastrami-ahumado,google,20201118,1,0,1,0,0.0,0,0.0,0
1240,/recetas/como-preparar-pastrami-ahumado,google,20201119,1,0,1,0,0.0,0,0.0,0
1241,/recetas/como-preparar-pastrami-ahumado,google,20201120,1,1,1,1,1.0,1,100.0,0
1242,/recetas/como-preparar-salmon-ahumado,google,20201112,2,2,2,2,1.0,2,100.0,0
1243,/recetas/como-preparar-salmon-ahumado,google,20201113,1,0,1,0,0.0,0,0.0,0
1244,/recetas/como-preparar-salmon-ahumado,google,20201114,1,1,1,0,1.0,1,100.0,0
1245,/recetas/como-preparar-salmon-ahumado,google,20201115,2,2,2,1,1.0,2,100.0,0
1246,/recetas/como-preparar-salmon-ahumado,google,20201116,3,1,3,1,0.3333333333333333,1,100.0,0
1247,/recetas/como-preparar-salmon-ahumado,google,20201117,2,2,2,0,1.0,2,100.0,0
1248,/recetas/como-preparar-salmon-ahumado,google,20201119,1,0,1,0,0.0,0,0.0,0
1249,/recetas/como-preparar-salmon-ahumado,l.wl.co,20201112,1,1,1,0,1.0,1,100.0,4791
1250,/recetas/como-preparar-salmon-ahumado,l.wl.co,20201114,1,1,1,0,1.0,1,100.0,5948
1251,/recetas/costillas-acarameladas-bbq,(direct),20201118,2,0,2,0,0.0,0,0.0,0
1252,/recetas/costillas-acarameladas-bbq,google,20201112,2,2,1,1,2.0,2,100.0,0
1253,/recetas/costillas-acarameladas-bbq,google,20201113,6,3,4,2,0.75,1,33.33333333333333,0
1254,/recetas/costillas-acarameladas-bbq,google,20201114,4,2,4,2,0.5,2,100.0,0
1255,/recetas/costillas-acarameladas-bbq,google,20201115,4,1,2,0,0.5,0,0.0,0
1256,/recetas/costillas-acarameladas-bbq,google,20201116,2,0,2,0,0.0,0,0.0,0
1257,/recetas/costillas-acarameladas-bbq,google,20201118,2,0,1,0,0.0,0,0.0,0
1258,/recetas/costillas-acarameladas-bbq,google,20201120,2,0,2,0,0.0,0,0.0,0
1259,/recetas/costillas-char-siu-a-la-chinatown,google,20201112,2,2,2,1,1.0,2,100.0,0
1260,/recetas/costillas-char-siu-a-la-chinatown,google,20201113,2,1,1,1,1.0,0,0.0,0
1261,/recetas/costillas-char-siu-a-la-chinatown,google,20201114,2,2,2,1,1.0,2,100.0,0
1262,/recetas/costillas-char-siu-a-la-chinatown,google,20201115,3,3,3,3,1.0,3,100.0,0
1263,/recetas/costillas-char-siu-a-la-chinatown,google,20201116,1,1,1,1,1.0,1,100.0,0
1264,/recetas/costillas-char-siu-a-la-chinatown,google,20201117,1,1,1,1,1.0,1,100.0,0
1265,/recetas/costillas-char-siu-a-la-chinatown,google,20201118,1,1,1,1,1.0,1,100.0,0
1266,/recetas/costillas-char-siu-a-la-chinatown,google,20201119,5,5,4,2,1.25,5,100.0,0
1267,/recetas/costillas-char-siu-a-la-chinatown,google,20201120,3,2,2,2,1.0,1,50.0,0
1268,/recetas/costillas-de-bill-gillespie,google,20201112,4,4,4,4,1.0,4,100.0,0
1269,/recetas/costillas-de-bill-gillespie,google,20201113,1,0,1,0,0.0,0,0.0,0
1270,/recetas/costillas-de-bill-gillespie,google,20201114,4,3,3,1,1.0,3,100.0,0
1271,/recetas/costillas-de-bill-gillespie,google,20201115,3,2,2,1,1.0,2,100.0,0
1272,/recetas/costillas-de-bill-gillespie,google,20201116,6,4,5,2,0.8,3,75.0,0
1273,/recetas/costillas-de-bill-gillespie,google,20201118,8,5,4,1,1.25,1,20.0,0
1274,/recetas/costillas-de-bill-gillespie,google,20201119,3,2,3,1,0.6666666666666666,2,100.0,0
1275,/recetas/costillas-de-bill-gillespie,google,20201120,4,2,3,2,0.6666666666666666,1,50.0,0
1276,/recetas/costillas-tres-huesos,google,20201112,2,2,2,2,1.0,2,100.0,0
1277,/recetas/costillas-tres-huesos,google,20201113,1,1,1,1,1.0,1,100.0,0
1278,/recetas/costillas-tres-huesos,google,20201115,1,1,1,1,1.0,1,100.0,0
1279,/recetas/costillas-tres-huesos,google,20201119,2,1,2,1,0.5,1,100.0,0
1280,/recetas/costillas-tres-huesos,google,20201120,1,1,1,0,1.0,1,100.0,0
1281,/recetas/especias-secas,(direct),20201112,1,1,1,1,1.0,1,100.0,0
1282,/recetas/especias-secas,(direct),20201116,1,0,1,0,0.0,0,0.0,0
1283,/recetas/especias-secas,(direct),20201117,1,0,1,0,0.0,0,0.0,0
1284,/recetas/especias-secas,(direct),20201119,3,0,2,0,0.0,0,0.0,0
1285,/recetas/especias-secas,google,20201112,7,2,4,1,0.5,0,0.0,0
1286,/recetas/especias-secas,google,20201113,2,0,2,0,0.0,0,0.0,0
1287,/recetas/especias-secas,google,20201114,7,1,5,0,0.2,1,100.0,0
1288,/recetas/especias-secas,google,20201115,4,1,4,0,0.25,1,100.0,0
1289,/recetas/especias-secas,google,20201116,3,1,2,0,0.5,1,100.0,0
1290,/recetas/especias-secas,google,20201117,3,0,3,0,0.0,0,0.0,0
1291,/recetas/especias-secas,google,20201118,2,2,2,2,1.0,2,100.0,0
1292,/recetas/especias-secas,google,20201119,1,0,1,0,0.0,0,0.0,0
1293,/recetas/especias-secas,google,20201120,3,2,3,1,0.6666666666666666,1,50.0,0
1294,/recetas/lechon-ahumado,google,20201113,1,1,1,1,1.0,1,100.0,0
1295,/recetas/lechon-ahumado,google,20201115,1,1,1,1,1.0,1,100.0,0
1296,/recetas/lechon-ahumado,google,20201117,2,1,1,1,1.0,0,0.0,0
1297,/recetas/lechon-ahumado,google,20201118,1,1,1,1,1.0,1,100.0,0
1298,/recetas/lechon-ahumado,google,20201119,3,3,3,3,1.0,3,100.0,0
1299,/recetas/lechon-ahumado,google,20201120,1,1,1,1,1.0,1,100.0,0
1300,/recetas/lechon-ahumado,pinterest.com.mx,20201117,1,0,1,0,0.0,0,0.0,0
1301,/recetas/lengua-ahumada,(direct),20201112,1,0,1,0,0.0,0,0.0,0
1302,/recetas/lengua-ahumada,google,20201112,2,1,2,1,0.5,1,100.0,0
1303,/recetas/lengua-ahumada,google,20201113,1,1,1,1,1.0,1,100.0,0
1304,/recetas/lengua-ahumada,google,20201115,3,3,2,1,1.5,3,100.0,0
1305,/recetas/lengua-ahumada,google,20201116,8,4,1,0,4.0,3,75.0,0
1306,/recetas/lengua-ahumada,google,20201117,2,2,2,1,1.0,2,100.0,0
1307,/recetas/lengua-ahumada,google,20201120,3,2,3,1,0.6666666666666666,2,100.0,0
1308,/recetas/macarrones-con-queso-ahumados,google,20201116,2,0,2,0,0.0,0,0.0,0
1309,/recetas/macarrones-con-queso-ahumados,google,20201118,1,0,1,0,0.0,0,0.0,0
1310,/recetas/maneras-de-cocinar-el-pollo,google,20201112,1,0,1,0,0.0,0,0.0,0
1311,/recetas/maneras-de-cocinar-el-pollo,google,20201116,2,0,2,0,0.0,0,0.0,0
1312,/recetas/McRib-sandwich,(direct),20201112,1,0,1,0,0.0,0,0.0,0
1313,/recetas/McRib-sandwich,google,20201113,1,0,1,0,0.0,0,0.0,0
1314,/recetas/McRib-sandwich,google,20201117,1,0,1,0,0.0,0,0.0,0
1315,/recetas/memphis-rub-para-costillas-de-cerdo,(direct),20201113,2,2,2,2,1.0,2,100.0,0
1316,/recetas/memphis-rub-para-costillas-de-cerdo,(direct),20201115,5,4,5,3,0.8,4,100.0,0
1317,/recetas/memphis-rub-para-costillas-de-cerdo,(direct),20201116,6,3,3,2,1.0,1,33.33333333333333,0
1318,/recetas/memphis-rub-para-costillas-de-cerdo,(direct),20201117,1,1,1,0,1.0,1,100.0,0
1319,/recetas/memphis-rub-para-costillas-de-cerdo,(direct),20201118,2,1,2,1,0.5,1,100.0,0
1320,/recetas/memphis-rub-para-costillas-de-cerdo,(direct),20201119,2,1,2,0,0.5,1,100.0,0
1321,/recetas/memphis-rub-para-costillas-de-cerdo,(direct),20201120,1,1,1,0,1.0,1,100.0,0
1322,/recetas/memphis-rub-para-costillas-de-cerdo,bing,20201119,1,1,1,1,1.0,1,100.0,0
1323,/recetas/memphis-rub-para-costillas-de-cerdo,google,20201112,14,10,11,7,0.9090909090909091,7,70.0,0
1324,/recetas/memphis-rub-para-costillas-de-cerdo,google,20201113,15,11,14,9,0.7857142857142857,10,90.9090909090909,0
1325,/recetas/memphis-rub-para-costillas-de-cerdo,google,20201114,44,26,34,14,0.7647058823529411,23,88.46153846153845,7724
1326,/recetas/memphis-rub-para-costillas-de-cerdo,google,20201115,20,15,14,9,1.0714285714285714,12,80.0,0
1327,/recetas/memphis-rub-para-costillas-de-cerdo,google,20201116,10,7,9,3,0.7777777777777778,7,100.0,0
1328,/recetas/memphis-rub-para-costillas-de-cerdo,google,20201117,15,9,12,5,0.75,8,88.88888888888889,0
1329,/recetas/memphis-rub-para-costillas-de-cerdo,google,20201118,12,8,11,6,0.7272727272727273,5,62.5,0
1330,/recetas/memphis-rub-para-costillas-de-cerdo,google,20201119,16,14,16,13,0.875,13,92.85714285714286,0
1331,/recetas/memphis-rub-para-costillas-de-cerdo,google,20201120,22,12,15,6,0.8,8,66.66666666666666,0
1332,/recetas/memphis-rub-para-costillas-de-cerdo,l.facebook.com,20201112,1,0,1,0,0.0,0,0.0,0
1333,/recetas/memphis-rub-para-costillas-de-cerdo,yahoo,20201119,1,1,1,1,1.0,1,100.0,0
1334,/recetas/memphis-rub-para-costillas-de-cerdo,youtube.com,20201113,1,1,1,1,1.0,1,100.0,0
1335,/recetas/mezcla-de-memphis,(direct),20201119,1,0,1,0,0.0,0,0.0,0
1336,/recetas/mezcla-de-memphis,google,20201112,5,3,5,3,0.6,3,100.0,0
1337,/recetas/mezcla-de-memphis,google,20201113,1,0,1,0,0.0,0,0.0,0
1338,/recetas/mezcla-de-memphis,google,20201114,7,1,5,0,0.2,1,100.0,0
1339,/recetas/mezcla-de-memphis,google,20201115,1,0,1,0,0.0,0,0.0,0
1340,/recetas/mezcla-de-memphis,google,20201116,2,0,2,0,0.0,0,0.0,0
1341,/recetas/mezcla-de-memphis,google,20201117,3,1,2,0,0.5,1,100.0,0
1342,/recetas/mezcla-de-memphis,google,20201118,3,0,1,0,0.0,0,0.0,0
1343,/recetas/mezcla-de-memphis,google,20201120,2,0,2,0,0.0,0,0.0,0
1344,/recetas/mollejas,(direct),20201112,1,0,1,0,0.0,0,0.0,0
1345,/recetas/mollejas,google,20201112,1,1,1,0,1.0,1,100.0,0
1346,/recetas/mollejas,google,20201113,3,2,2,1,1.0,1,50.0,0
1347,/recetas/mollejas,google,20201114,1,1,1,0,1.0,1,100.0,0
1348,/recetas/mollejas,google,20201115,4,4,4,4,1.0,4,100.0,0
1349,/recetas/mollejas,google,20201117,1,0,1,0,0.0,0,0.0,0
1350,/recetas/mollejas,google,20201119,5,4,2,1,2.0,3,75.0,0
1351,/recetas/mollejas,google,20201120,5,5,3,2,1.6666666666666667,5,100.0,0
1352,/recetas/mollejas?fbclid=IwAR050zbdPKRYberZ5bctMFVw-IDsewkWF0i6z_o-VM-xfe_MPBZ9izWtapQ,(direct),20201112,1,1,1,1,1.0,0,0.0,0
1353,/recetas/otras-recetas,(direct),20201120,1,0,1,0,0.0,0,0.0,0
1354,/recetas/otras-recetas,google,20201113,1,0,1,0,0.0,0,0.0,0
1355,/recetas/otras-recetas,google,20201114,3,0,1,0,0.0,0,0.0,0
1356,/recetas/otras-recetas,google,20201115,1,0,1,0,0.0,0,0.0,0
1357,/recetas/otras-recetas,google,20201116,6,1,5,0,0.2,0,0.0,0
1358,/recetas/otras-recetas,google,20201117,1,0,1,0,0.0,0,0.0,0
1359,/recetas/otras-recetas,google,20201118,2,0,2,0,0.0,0,0.0,0
1360,/recetas/otras-recetas,google,20201119,2,0,2,0,0.0,0,0.0,0
1361,/recetas/otras-recetas,google,20201120,1,0,1,0,0.0,0,0.0,0
1362,/recetas/otras-recetas,l.facebook.com,20201112,1,0,1,0,0.0,0,0.0,0
1363,/recetas/paleta-de-cerdo,google,20201112,1,1,1,0,1.0,0,0.0,0
1364,/recetas/paleta-de-cerdo,google,20201114,2,2,2,2,1.0,2,100.0,0
1365,/recetas/paleta-de-cerdo,google,20201116,2,1,2,1,0.5,1,100.0,0
1366,/recetas/paleta-de-cerdo,google,20201118,3,3,3,2,1.0,3,100.0,7485
1367,/recetas/paleta-de-cerdo,google,20201119,3,3,3,1,1.0,2,66.66666666666666,0
1368,/recetas/paleta-de-cerdo,yahoo,20201120,1,1,1,1,1.0,1,100.0,0
1369,/recetas/pasta-o-rub-para-cordero,(direct),20201113,1,0,1,0,0.0,0,0.0,0
1370,/recetas/pasta-o-rub-para-cordero,google,20201112,1,0,1,0,0.0,0,0.0,0
1371,/recetas/pasta-o-rub-para-cordero,google,20201114,3,1,2,1,0.5,1,100.0,0
1372,/recetas/pasta-o-rub-para-cordero,google,20201115,1,0,1,0,0.0,0,0.0,0
1373,/recetas/pasta-o-rub-para-cordero,google,20201116,2,0,2,0,0.0,0,0.0,0
1374,/recetas/pasta-o-rub-para-cordero,google,20201117,1,1,1,1,1.0,0,0.0,0
1375,/recetas/pasta-o-rub-para-cordero,google,20201119,1,0,1,0,0.0,0,0.0,0
1376,/recetas/pasta-o-rub-para-cordero,google,20201120,1,0,1,0,0.0,0,0.0,0
1377,/recetas/patas-de-cordero-ahumadas-y-estofadas,(direct),20201113,1,1,1,0,1.0,0,0.0,0
1378,/recetas/patas-de-cordero-ahumadas-y-estofadas,google,20201114,1,1,1,0,1.0,1,100.0,0
1379,/recetas/patas-de-cordero-ahumadas-y-estofadas,google,20201116,2,0,1,0,0.0,0,0.0,0
1380,/recetas/patas-de-cordero-ahumadas-y-estofadas,google,20201118,1,1,1,1,1.0,1,100.0,0
1381,/recetas/patas-de-cordero-ahumadas-y-estofadas,google,20201120,1,1,1,1,1.0,1,100.0,0
1382,/recetas/pavo-asado,(direct),20201114,2,2,2,1,1.0,2,100.0,0
1383,/recetas/pavo-asado,(direct),20201115,1,1,1,0,1.0,1,100.0,0
1384,/recetas/pavo-asado,(direct),20201118,1,0,1,0,0.0,0,0.0,0
1385,/recetas/pavo-asado,bing,20201120,1,1,1,1,1.0,1,100.0,0
1386,/recetas/pavo-asado,google,20201112,2,0,2,0,0.0,0,0.0,0
1387,/recetas/pavo-asado,google,20201113,1,1,1,1,1.0,1,100.0,0
1388,/recetas/pavo-asado,google,20201114,2,2,2,2,1.0,2,100.0,0
1389,/recetas/pavo-asado,google,20201115,2,1,1,1,1.0,0,0.0,0
1390,/recetas/pavo-asado,google,20201116,1,0,1,0,0.0,0,0.0,0
1391,/recetas/pavo-asado,google,20201117,1,1,1,1,1.0,1,100.0,0
1392,/recetas/pavo-asado,google,20201118,3,0,1,0,0.0,0,0.0,0
1393,/recetas/pavo-asado,google,20201119,3,3,3,3,1.0,3,100.0,0
1394,/recetas/pavo-asado,google,20201120,3,1,3,1,0.3333333333333333,1,100.0,0
1395,/recetas/pollo-abierto-spatchcock,(direct),20201118,1,0,1,0,0.0,0,0.0,0
1396,/recetas/pollo-abierto-spatchcock,(direct),20201119,2,0,1,0,0.0,0,0.0,0
1397,/recetas/pollo-abierto-spatchcock,google,20201112,1,0,1,0,0.0,0,0.0,0
1398,/recetas/pollo-abierto-spatchcock,google,20201117,2,1,1,1,1.0,0,0.0,0
1399,/recetas/pollo-abierto-spatchcock,google,20201118,1,0,1,0,0.0,0,0.0,0
1400,/recetas/pollo-abierto-spatchcock,google,20201120,2,0,1,0,0.0,0,0.0,0
1401,/recetas/pollo-rostizado-de-georgia,(direct),20201119,1,0,1,0,0.0,0,0.0,0
1402,/recetas/pollo-rostizado-de-georgia,google,20201116,1,0,1,0,0.0,0,0.0,0
1403,/recetas/pollo-rostizado-de-georgia,pinterest.com.mx,20201117,1,0,1,0,0.0,0,0.0,0
1404,/recetas/porchetta-de-panza-de-cerdo,(direct),20201112,1,1,1,1,1.0,1,100.0,0
1405,/recetas/porchetta-de-panza-de-cerdo,(direct),20201118,1,1,1,0,1.0,1,100.0,0
1406,/recetas/porchetta-de-panza-de-cerdo,bing,20201118,1,1,1,1,1.0,1,100.0,0
1407,/recetas/porchetta-de-panza-de-cerdo,google,20201112,3,2,2,2,1.0,1,50.0,0
1408,/recetas/porchetta-de-panza-de-cerdo,google,20201113,8,7,7,6,1.0,5,71.42857142857143,0
1409,/recetas/porchetta-de-panza-de-cerdo,google,20201114,1,0,1,0,0.0,0,0.0,0
1410,/recetas/porchetta-de-panza-de-cerdo,google,20201115,4,4,4,4,1.0,4,100.0,0
1411,/recetas/porchetta-de-panza-de-cerdo,google,20201116,3,3,3,3,1.0,3,100.0,0
1412,/recetas/porchetta-de-panza-de-cerdo,google,20201117,3,3,2,2,1.5,3,100.0,0
1413,/recetas/porchetta-de-panza-de-cerdo,google,20201118,8,6,6,6,1.0,4,66.66666666666666,0
1414,/recetas/porchetta-de-panza-de-cerdo,google,20201119,7,7,6,6,1.1666666666666667,7,100.0,4489
1415,/recetas/porchetta-de-panza-de-cerdo,google,20201120,5,4,5,4,0.8,4,100.0,0
1416,/recetas/porchetta-de-panza-de-cerdo?fbclid=IwAR0-wvDdiZ8a2hzF0NFXmYTsWMZLLXRCFS0ceXFrn-ElSrCJaP6ao-Qy-mU,m.facebook.com,20201115,1,1,1,1,1.0,1,100.0,0
1417,/recetas/puntas-quemadas-de-panceta,google,20201113,2,2,2,1,1.0,2,100.0,0
1418,/recetas/puntas-quemadas-de-panceta,google,20201114,1,1,1,1,1.0,1,100.0,0
1419,/recetas/puntas-quemadas-de-panceta,google,20201115,1,1,1,1,1.0,1,100.0,0
1420,/recetas/puntas-quemadas-de-panceta,google,20201116,1,0,1,0,0.0,0,0.0,0
1421,/recetas/puntas-quemadas-de-panceta,google,20201117,1,1,1,0,1.0,1,100.0,0
1422,/recetas/puntas-quemadas-res,(direct),20201112,1,0,1,0,0.0,0,0.0,0
1423,/recetas/puntas-quemadas-res,google,20201114,3,3,2,2,1.5,3,100.0,0
1424,/recetas/puntas-quemadas-res,google,20201118,1,0,1,0,0.0,0,0.0,0
1425,/recetas/recetas-con-sobras-de-pulled-pork-pagina-1,google,20201112,2,0,1,0,0.0,0,0.0,0
1426,/recetas/recetas-con-sobras-de-pulled-pork-pagina-1,google,20201114,3,1,2,1,0.5,1,100.0,0
1427,/recetas/recetas-con-sobras-de-pulled-pork-pagina-1,google,20201115,3,2,2,1,1.0,2,100.0,0
1428,/recetas/recetas-con-sobras-de-pulled-pork-pagina-1,google,20201116,2,2,1,1,2.0,2,100.0,0
1429,/recetas/recetas-con-sobras-de-pulled-pork-pagina-1,google,20201118,2,1,1,1,1.0,0,0.0,0
1430,/recetas/recetas-con-sobras-de-pulled-pork-pagina-1,google,20201119,1,1,1,1,1.0,1,100.0,0
1431,/recetas/recetas-con-sobras-de-pulled-pork-pagina-1,google,20201120,3,0,2,0,0.0,0,0.0,0
1432,/recetas/recetas-con-sobras-de-pulled-pork-pagina-2,google,20201112,2,1,2,1,0.5,1,100.0,0
1433,/recetas/recetas-con-sobras-de-pulled-pork-pagina-2,google,20201115,1,1,1,1,1.0,1,100.0,0
1434,/recetas/recetas-con-sobras-de-pulled-pork-pagina-2,google,20201120,4,0,2,0,0.0,0,0.0,0
1435,/recetas/recetas-con-sobras-de-pulled-pork-pagina-3,google,20201112,4,2,3,2,0.6666666666666666,1,50.0,0
1436,/recetas/recetas-con-sobras-de-pulled-pork-pagina-3,google,20201114,1,1,1,1,1.0,1,100.0,0
1437,/recetas/recetas-con-sobras-de-pulled-pork-pagina-3,google,20201115,2,2,2,2,1.0,1,50.0,0
1438,/recetas/recetas-con-sobras-de-pulled-pork-pagina-3,google,20201116,4,4,4,4,1.0,4,100.0,0
1439,/recetas/recetas-con-sobras-de-pulled-pork-pagina-3,google,20201119,1,1,1,1,1.0,1,100.0,0
1440,/recetas/recetas-con-sobras-de-pulled-pork-pagina-3,google,20201120,6,2,3,2,0.6666666666666666,1,50.0,0
1441,/recetas/recetas-con-sobras-de-pulled-pork-pagina-4,google,20201112,1,0,1,0,0.0,0,0.0,0
1442,/recetas/recetas-con-sobras-de-pulled-pork-pagina-4,google,20201120,2,0,2,0,0.0,0,0.0,0
1443,/recetas/recetas-con-sobras-de-pulled-pork-pagina-5,google,20201112,1,0,1,0,0.0,0,0.0,0
1444,/recetas/recetas-con-sobras-de-pulled-pork-pagina-5,google,20201116,1,1,1,1,1.0,1,100.0,0
1445,/recetas/recetas-con-sobras-de-pulled-pork-pagina-5,google,20201120,5,1,2,1,0.5,0,0.0,0
1446,/recetas/recetas-de-cerdo,(direct),20201112,2,0,2,0,0.0,0,0.0,0
1447,/recetas/recetas-de-cerdo,(direct),20201115,2,0,1,0,0.0,0,0.0,0
1448,/recetas/recetas-de-cerdo,(direct),20201116,2,0,2,0,0.0,0,0.0,0
1449,/recetas/recetas-de-cerdo,(direct),20201117,4,3,4,3,0.75,2,66.66666666666666,0
1450,/recetas/recetas-de-cerdo,(direct),20201118,10,1,2,0,0.5,0,0.0,0
1451,/recetas/recetas-de-cerdo,(direct),20201119,2,1,2,0,0.5,0,0.0,0
1452,/recetas/recetas-de-cerdo,(direct),20201120,1,1,1,0,1.0,1,100.0,0
1453,/recetas/recetas-de-cerdo,google,20201112,4,2,2,0,1.0,1,50.0,0
1454,/recetas/recetas-de-cerdo,google,20201113,5,1,4,0,0.25,0,0.0,0
1455,/recetas/recetas-de-cerdo,google,20201114,8,1,6,0,0.16666666666666666,0,0.0,0
1456,/recetas/recetas-de-cerdo,google,20201115,7,1,2,1,0.5,0,0.0,0
1457,/recetas/recetas-de-cerdo,google,20201116,24,2,11,0,0.18181818181818182,0,0.0,0
1458,/recetas/recetas-de-cerdo,google,20201117,8,2,7,0,0.2857142857142857,0,0.0,0
1459,/recetas/recetas-de-cerdo,google,20201118,17,0,6,0,0.0,0,0.0,0
1460,/recetas/recetas-de-cerdo,google,20201119,10,1,7,0,0.14285714285714285,0,0.0,0
1461,/recetas/recetas-de-cerdo,google,20201120,9,0,7,0,0.0,0,0.0,0
1462,/recetas/recetas-de-cerdo,l.instagram.com,20201120,1,0,1,0,0.0,0,0.0,0
1463,/recetas/recetas-de-cerdo,l.wl.co,20201113,1,0,1,0,0.0,0,0.0,0
1464,/recetas/recetas-de-cerdo,youtube.com,20201114,1,0,1,0,0.0,0,0.0,0
1465,/recetas/recetas-de-cerdo,youtube.com,20201119,2,1,1,1,1.0,0,0.0,0
1466,/recetas/recetas-de-cerdo?fbclid=IwAR0hMah6AM9xizoh4Vj28nJ81i3LTmhipA9g3t_khJQAAz1A7nNch6ST2sY,m.facebook.com,20201116,1,1,1,1,1.0,0,0.0,0
1467,/recetas/recetas-de-pollo,(direct),20201112,2,0,1,0,0.0,0,0.0,0
1468,/recetas/recetas-de-pollo,(direct),20201115,1,0,1,0,0.0,0,0.0,0
1469,/recetas/recetas-de-pollo,(direct),20201116,1,0,1,0,0.0,0,0.0,0
1470,/recetas/recetas-de-pollo,(direct),20201118,5,0,1,0,0.0,0,0.0,0
1471,/recetas/recetas-de-pollo,(direct),20201119,3,0,1,0,0.0,0,0.0,0
1472,/recetas/recetas-de-pollo,google,20201112,6,1,2,0,0.5,1,100.0,0
1473,/recetas/recetas-de-pollo,google,20201113,2,1,2,0,0.5,0,0.0,0
1474,/recetas/recetas-de-pollo,google,20201114,1,0,1,0,0.0,0,0.0,0
1475,/recetas/recetas-de-pollo,google,20201116,7,0,3,0,0.0,0,0.0,0
1476,/recetas/recetas-de-pollo,google,20201117,1,0,1,0,0.0,0,0.0,0
1477,/recetas/recetas-de-pollo,google,20201118,7,0,2,0,0.0,0,0.0,0
1478,/recetas/recetas-de-pollo,google,20201120,2,1,1,0,1.0,0,0.0,0
1479,/recetas/recetas-de-pollo,m.facebook.com,20201118,1,1,1,1,1.0,1,100.0,0
1480,/recetas/recetas-de-res,(direct),20201112,7,0,2,0,0.0,0,0.0,0
1481,/recetas/recetas-de-res,(direct),20201113,2,0,2,0,0.0,0,0.0,0
1482,/recetas/recetas-de-res,(direct),20201117,1,0,1,0,0.0,0,0.0,0
1483,/recetas/recetas-de-res,(direct),20201118,6,1,4,1,0.25,0,0.0,0
1484,/recetas/recetas-de-res,(direct),20201119,2,0,2,0,0.0,0,0.0,0
1485,/recetas/recetas-de-res,(direct),20201120,1,0,1,0,0.0,0,0.0,0
1486,/recetas/recetas-de-res,bing,20201113,1,0,1,0,0.0,0,0.0,0
1487,/recetas/recetas-de-res,google,20201112,12,3,6,0,0.5,2,66.66666666666666,0
1488,/recetas/recetas-de-res,google,20201113,6,0,5,0,0.0,0,0.0,0
1489,/recetas/recetas-de-res,google,20201114,4,0,3,0,0.0,0,0.0,0
1490,/recetas/recetas-de-res,google,20201115,1,0,1,0,0.0,0,0.0,0
1491,/recetas/recetas-de-res,google,20201116,16,0,7,0,0.0,0,0.0,0
1492,/recetas/recetas-de-res,google,20201117,12,0,6,0,0.0,0,0.0,0
1493,/recetas/recetas-de-res,google,20201118,13,0,8,0,0.0,0,0.0,0
1494,/recetas/recetas-de-res,google,20201119,3,0,3,0,0.0,0,0.0,0
1495,/recetas/recetas-de-res,google,20201120,13,3,11,1,0.2727272727272727,0,0.0,0
1496,/recetas/recetas-de-res,homify.com.mx,20201114,3,0,1,0,0.0,0,0.0,0
1497,/recetas/recetas-de-res,l.facebook.com,20201112,1,0,1,0,0.0,0,0.0,0
1498,/recetas/recetas-de-res,pinterest.com,20201114,1,0,1,0,0.0,0,0.0,0
1499,/recetas/recetas-inyectar,(direct),20201113,4,2,2,2,1.0,1,50.0,0
1500,/recetas/recetas-inyectar,(direct),20201115,1,1,1,1,1.0,1,100.0,0
1501,/recetas/recetas-inyectar,(direct),20201116,2,2,2,2,1.0,1,50.0,0
1502,/recetas/recetas-inyectar,(direct),20201119,2,1,2,0,0.5,1,100.0,0
1503,/recetas/recetas-inyectar,(direct),20201120,1,1,1,1,1.0,1,100.0,0
1504,/recetas/recetas-inyectar,google,20201112,13,13,13,12,1.0,13,100.0,0
1505,/recetas/recetas-inyectar,google,20201113,13,13,12,12,1.0833333333333333,13,100.0,0
1506,/recetas/recetas-inyectar,google,20201114,13,10,10,10,1.0,6,60.0,0
